provincia_completa,empleo_prom,salario_prom,ln_empleo_prom,provincia_tratada,aglomerado,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,1,5.0,,7,4,3,3.0,,7692.86,N,1.897059294970593,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,58,2.0,30.0,1,1,7,1.0,3.0,7692.86,N,1.897059294970593,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,55,2.0,10.0,2,1,7,1.0,3.0,7692.86,N,1.897059294970593,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,33,5.0,24.0,6,1,9,1.0,3.0,7692.86,N,1.897059294970593,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,38,3.0,0.0,3,1,1,1.0,3.0,18333.33,N,4.5209992232099925,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,35,5.0,56.0,6,1,3,1.0,2.0,5400.0,N,1.3316400133164,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,33,2.0,48.0,5,1,1,1.0,3.0,5486.5,N,1.352970913529709,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,37,2.0,20.0,6,1,2,1.0,3.0,5486.5,N,1.352970913529709,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,18,5.0,,3,3,3,1.0,,5486.5,N,1.352970913529709,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,3,5.0,,7,4,3,2.0,,5486.5,N,1.352970913529709,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,58,2.0,40.0,6,1,1,1.0,3.0,3700.0,N,0.9124200091242,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,53,2.0,,6,3,2,1.0,,3700.0,N,0.9124200091242,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,12,5.0,,1,3,3,1.0,,3700.0,N,0.9124200091242,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,91,4.0,,2,3,6,1.0,,3700.0,N,0.9124200091242,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,1,5.0,,7,4,3,3.0,,3700.0,N,0.9124200091242,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,39,5.0,25.0,3,1,1,1.0,3.0,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,21,5.0,48.0,3,1,2,1.0,3.0,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,19,5.0,,3,3,3,1.0,,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,14,5.0,,3,3,3,1.0,,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,12,5.0,,1,3,3,1.0,,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,5,5.0,,7,4,3,2.0,,2303.33,N,0.5680011836800118,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,34,1.0,25.0,6,1,1,1.0,3.0,3833.33,N,0.9452991874529918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,29,1.0,,4,3,2,1.0,,3833.33,N,0.9452991874529918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,14,5.0,,3,3,3,1.0,,3052.67,N,0.7527884295278843,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,8,5.0,,1,4,3,1.0,,3052.67,N,0.7527884295278843,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,49,3.0,40.0,2,1,1,1.0,3.0,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,24,1.0,52.0,3,1,3,1.0,3.0,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,21,5.0,,3,3,3,1.0,,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,11,5.0,,1,3,3,1.0,,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,26,1.0,20.0,4,1,4,1.0,3.0,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,8,5.0,,1,4,5,1.0,,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,4,5.0,,7,4,5,2.0,,2857.14,N,0.7045707310457072,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,38,5.0,40.0,4,1,1,1.0,3.0,3360.0,N,0.8285760082857601,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,12,5.0,,1,3,3,1.0,,3360.0,N,0.8285760082857601,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,58,2.0,48.0,4,1,1,1.0,3.0,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,58,2.0,,2,3,2,1.0,,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,28,1.0,30.0,6,1,3,1.0,3.0,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,25,5.0,,5,3,3,1.0,,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,24,1.0,20.0,6,1,4,1.0,3.0,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,8,5.0,,1,4,5,1.0,,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,7,5.0,,1,4,5,1.0,,4728.57,N,1.1660653736606537,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,43,2.0,,4,3,2,1.0,,2666.67,N,0.6576008285760083,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,14,5.0,,3,3,3,1.0,,2666.67,N,0.6576008285760083,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,13,5.0,,1,3,3,1.0,,2666.67,N,0.6576008285760083,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,8,5.0,,1,4,3,1.0,,2666.67,N,0.6576008285760083,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,6,5.0,,1,4,3,1.0,,2666.67,N,0.6576008285760083,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,28,5.0,48.0,4,1,1,1.0,3.0,10800.0,N,2.6632800266328003,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,37,1.0,48.0,4,1,1,1.0,3.0,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,36,1.0,10.0,4,1,2,1.0,3.0,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,19,5.0,,3,3,3,1.0,,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,17,5.0,,3,3,3,1.0,,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,16,5.0,,3,3,3,1.0,,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,12,5.0,,1,3,3,1.0,,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,1,5.0,,7,4,5,3.0,,1785.71,N,0.4403560904035609,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,54,2.0,54.0,5,1,1,1.0,1.0,30000.0,N,7.39800007398,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,48,2.0,40.0,6,1,2,1.0,1.0,30000.0,N,7.39800007398,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,12,5.0,,1,3,3,1.0,,30000.0,N,7.39800007398,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,9,5.0,,1,4,3,1.0,,30000.0,N,7.39800007398,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,80,2.0,,2,3,1,1.0,,4900.0,N,1.2083400120834,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,20,5.0,,5,3,3,1.0,,18333.33,N,4.5209992232099925,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,18,5.0,,5,3,3,1.0,,18333.33,N,4.5209992232099925,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,49,4.0,36.0,4,1,1,1.0,2.0,6500.0,N,1.602900016029,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,60,5.0,,6,3,1,1.0,,17900.0,N,4.4141400441414005,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,45,1.0,40.0,6,1,1,1.0,2.0,12325.0,N,3.0393450303934504,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,39,1.0,30.0,6,1,2,1.0,3.0,12325.0,N,3.0393450303934504,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,16,5.0,,3,3,3,1.0,,12325.0,N,3.0393450303934504,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,11,5.0,,1,3,3,1.0,,12325.0,N,3.0393450303934504,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,33,2.0,,4,2,1,1.0,3.0,3025.0,N,0.7459650074596501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,35,2.0,20.0,6,1,2,1.0,3.0,3025.0,N,0.7459650074596501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,6,5.0,,1,4,3,1.0,,3025.0,N,0.7459650074596501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,4,5.0,,7,4,3,2.0,,3025.0,N,0.7459650074596501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,26,2.0,40.0,4,1,1,1.0,2.0,2825.0,N,0.69664500696645,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,22,2.0,,3,3,2,1.0,,2825.0,N,0.69664500696645,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,4,5.0,,7,4,3,2.0,,2825.0,N,0.69664500696645,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,-1,5.0,,7,4,3,3.0,,2825.0,N,0.69664500696645,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,26,5.0,6.0,5,1,1,1.0,3.0,666.67,N,0.1644008236440082,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,22,5.0,,4,3,8,1.0,,666.67,N,0.1644008236440082,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,1,5.0,,7,4,3,3.0,,3833.33,N,0.9452991874529918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,38,5.0,48.0,3,1,1,1.0,2.0,3133.33,N,0.7726791857267918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,9,5.0,,1,4,3,1.0,,3133.33,N,0.7726791857267918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,7,5.0,,1,4,3,1.0,,3133.33,N,0.7726791857267918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,35,5.0,48.0,3,1,1,1.0,3.0,5700.0,N,1.4056200140562,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,26,2.0,48.0,4,1,1,1.0,3.0,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,22,2.0,,4,3,2,1.0,,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,4,5.0,,7,4,3,2.0,,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,2,5.0,,7,4,3,2.0,,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,39,1.0,40.0,6,1,1,1.0,2.0,12700.0,N,3.1318200313182003,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,37,1.0,30.0,6,1,2,1.0,3.0,12700.0,N,3.1318200313182003,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,5,5.0,,7,4,3,2.0,,12700.0,N,3.1318200313182003,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,38,5.0,30.0,2,1,1,1.0,3.0,1400.0,N,0.3452400034524,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,21,5.0,,3,3,3,1.0,,1400.0,N,0.3452400034524,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,51,4.0,,4,3,1,1.0,,7875.0,N,1.9419750194197505,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,26,5.0,25.0,6,1,3,1.0,3.0,7875.0,N,1.9419750194197505,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,34,4.0,20.0,2,1,1,1.0,3.0,1930.0,N,0.47593800475938,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,18,5.0,24.0,3,1,3,1.0,3.0,1930.0,N,0.47593800475938,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,81,2.0,,6,3,1,1.0,,17500.0,N,4.315500043155001,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,73,2.0,,4,3,2,1.0,,17500.0,N,4.315500043155001,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,45,1.0,25.0,4,1,1,1.0,2.0,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,40,1.0,12.0,3,1,2,1.0,2.0,4000.0,N,0.986400009864,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,35,1.0,48.0,4,1,1,1.0,3.0,3000.0,N,0.739800007398,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,33,1.0,6.0,6,1,2,1.0,3.0,3000.0,N,0.739800007398,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,13,5.0,,1,3,3,1.0,,3000.0,N,0.739800007398,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,11,5.0,,1,3,3,1.0,,3000.0,N,0.739800007398,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,67,5.0,,4,3,1,1.0,,6000.0,N,1.479600014796,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,52,2.0,30.0,3,1,1,1.0,3.0,5500.0,N,1.356300013563,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,46,2.0,,3,3,2,1.0,,5500.0,N,1.356300013563,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,25,5.0,60.0,3,1,3,1.0,3.0,5500.0,N,1.356300013563,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,40,5.0,,4,2,1,1.0,3.0,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,23,5.0,32.0,3,1,3,1.0,3.0,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,18,5.0,,3,3,3,1.0,,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,15,5.0,,3,3,3,1.0,,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,8,5.0,,1,4,3,1.0,,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,6,5.0,,1,4,3,1.0,,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,57,2.0,36.0,2,1,1,1.0,3.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,61,2.0,28.0,2,1,2,1.0,2.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,35,2.0,40.0,6,1,3,1.0,3.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,25,5.0,16.0,3,1,3,1.0,1.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,32,5.0,60.0,3,1,9,1.0,3.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,32,2.0,30.0,5,1,4,1.0,3.0,11766.67,N,2.9016608510166084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,56,1.0,72.0,2,1,1,1.0,2.0,5925.0,N,1.46110501461105,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,51,1.0,30.0,5,1,2,1.0,3.0,5925.0,N,1.46110501461105,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,19,5.0,10.0,3,1,3,1.0,3.0,5925.0,N,1.46110501461105,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,17,5.0,,3,3,3,1.0,,5925.0,N,1.46110501461105,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,42,5.0,2.0,4,1,1,1.0,3.0,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,33,5.0,,4,3,3,1.0,,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,17,5.0,,3,3,3,1.0,,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,19,5.0,,4,3,3,1.0,,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,1,5.0,,7,4,5,3.0,,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,1,5.0,,7,4,5,3.0,,1833.33,N,0.4520991825209918,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,74,1.0,,4,3,1,1.0,,4750.0,N,1.1713500117135,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,20,5.0,,5,3,8,1.0,,666.67,N,0.1644008236440082,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,41,5.0,24.0,2,1,1,1.0,3.0,18900.0,N,4.6607400466074,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,17,5.0,16.0,3,1,1,1.0,3.0,1500.0,N,0.369900003699,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,32,1.0,40.0,4,1,1,1.0,3.0,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,37,1.0,30.0,4,1,2,1.0,3.0,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,13,5.0,,3,3,3,1.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,11,5.0,,1,3,3,1.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,3,5.0,,7,4,3,1.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,41,1.0,40.0,5,1,1,1.0,3.0,15000.0,N,3.69900003699,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,14,5.0,,3,3,3,1.0,,15000.0,N,3.69900003699,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,83,4.0,,2,3,1,1.0,,11950.0,N,2.9468700294687,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,59,3.0,,4,3,3,1.0,,11950.0,N,2.9468700294687,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,28,5.0,20.0,3,1,1,1.0,3.0,3200.0,N,0.7891200078912001,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,30,5.0,36.0,3,1,1,1.0,3.0,2225.0,N,0.5486850054868501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,3,5.0,,7,4,3,2.0,,2225.0,N,0.5486850054868501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,8,5.0,,1,4,3,1.0,,2225.0,N,0.5486850054868501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,11,5.0,,1,3,3,1.0,,2225.0,N,0.5486850054868501,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,39,1.0,40.0,3,1,1,1.0,3.0,1500.0,N,0.369900003699,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,17,5.0,,3,3,3,1.0,,1930.0,N,0.47593800475938,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,7,5.0,,1,4,3,1.0,,1930.0,N,0.47593800475938,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,61,2.0,48.0,2,1,1,1.0,2.0,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,54,2.0,44.0,3,1,2,1.0,3.0,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,30,3.0,40.0,5,1,3,1.0,3.0,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,35,3.0,6.0,5,1,3,1.0,3.0,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,6,5.0,,7,4,5,1.0,,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,8,5.0,,1,4,5,1.0,,6423.33,N,1.583993193839932,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,67,5.0,40.0,3,1,1,1.0,3.0,11400.0,N,2.8112400281124,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,53,2.0,40.0,3,1,9,1.0,3.0,11400.0,N,2.8112400281124,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,52,2.0,22.0,6,1,8,1.0,3.0,11400.0,N,2.8112400281124,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,27,5.0,8.0,5,1,9,1.0,3.0,11400.0,N,2.8112400281124,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,18,5.0,,5,3,9,1.0,,11400.0,N,2.8112400281124,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,60,2.0,20.0,4,1,1,1.0,3.0,5250.0,N,1.2946500129465002,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,62,2.0,,3,3,2,1.0,,5250.0,N,1.2946500129465002,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,23,5.0,,5,3,3,1.0,,5250.0,N,1.2946500129465002,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,41,5.0,20.0,6,1,3,1.0,3.0,5250.0,N,1.2946500129465002,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,1,5.0,,7,4,3,3.0,,1225.71,N,0.3022600890226009,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,56,2.0,60.0,2,1,1,1.0,1.0,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,57,2.0,,1,3,2,1.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,30,5.0,60.0,1,1,3,1.0,3.0,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,22,5.0,,5,3,3,1.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,3,5.0,,7,4,5,2.0,,2800.0,N,0.6904800069048,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,64,3.0,,6,3,1,1.0,,6666.67,N,1.6440008384400084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,10,5.0,,1,3,5,1.0,,6666.67,N,1.6440008384400084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,8,5.0,,1,4,5,1.0,,6666.67,N,1.6440008384400084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,36,1.0,70.0,4,1,1,1.0,1.0,4375.0,N,1.07887501078875,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,38,1.0,20.0,6,1,2,1.0,3.0,4375.0,N,1.07887501078875,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,9,5.0,,1,4,3,1.0,,4375.0,N,1.07887501078875,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,5,5.0,,7,4,3,1.0,,4375.0,N,1.07887501078875,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,42,3.0,36.0,4,1,1,1.0,1.0,5766.67,N,1.4220608362206084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,23,5.0,36.0,3,1,3,1.0,3.0,5766.67,N,1.4220608362206084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,19,5.0,,5,3,3,1.0,,5766.67,N,1.4220608362206084,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,53,5.0,30.0,2,1,1,1.0,2.0,8000.0,N,1.972800019728,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,76,5.0,48.0,1,1,1,1.0,2.0,6200.0,N,1.5289200152892002,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,-1,5.0,,7,4,3,3.0,,2500.0,N,0.616500006165,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,56,3.0,20.0,6,1,1,1.0,3.0,3664.0,N,0.903542409035424,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,26,5.0,20.0,5,1,3,1.0,3.0,3664.0,N,0.903542409035424,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,24,5.0,,5,3,3,1.0,,3664.0,N,0.903542409035424,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,1,5.0,,7,4,5,3.0,,3664.0,N,0.903542409035424,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,1,80,4.0,,2,3,6,1.0,,3664.0,N,0.903542409035424,1
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,64,4.0,,4,3,1,1.0,,9500.0,N,2.342700023427,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,88,4.0,,2,3,6,1.0,,9500.0,N,2.342700023427,0
jujuy,1087.28359375,21883.37365425781,5.522488811527657,1,19,2,52,4.0,21.0,4,1,1,1.0,3.0,2000.0,N,0.493200004932,1
